Profile: allExchangesTenMins
Exchanges: Anxhk, Bit-x, Bitbay, Bitfinex, Bitkonan, Bitstamp, Btce, Campbx, Cex, Coinbase, Cointrader, Exmo, Gatecoin, Gemini, Hitbtc, Itbit, Kraken, Lakebtc, Okcoin, Rock, Vircurex, 

GMT, Bid Total Fiat, Ask Total BTC, Bid10, Ask10, Bid100, Ask100, Bid1000, Ask1000, Bid10000, Ask10000, Bid50000, Ask50000, Bid80000, Ask80000, Bid100000, Ask100000, BidRatio10, BidRatio100, BidRatio1000, BidRatio10000, BidRatio50000, BidRatio80000, BidRatio100000, 
2016-04-17 02:48:47, 31905371,101494, 433.81, 411.99, 433.55, 424.46, 431.84, 429.22, 427.98, 430.31, 423.61, 433.17, 377.88, 436.4, 318.45, 461.43, -0.005, -0.004, 0.0, 0.009, 0.019, 0.125, 0.263, 
2016-04-17 02:59:10, 32176405,101813, 433.82, 411.99, 433.24, 424.0, 431.21, 428.9, 427.84, 430.3, 423.78, 433.1, 378.24, 436.34, 321.48, 461.45, -0.006, -0.005, 0.0, 0.008, 0.017, 0.123, 0.254, 
2016-04-17 03:09:33, 31808137,101189, 433.79, 411.99, 433.2, 424.3, 430.77, 428.92, 427.74, 430.29, 423.38, 433.09, 377.68, 436.33, 316.54, 463.55, -0.007, -0.006, 0.0, 0.007, 0.017, 0.123, 0.265, 
2016-04-17 03:19:52, 31714240,101327, 433.59, 411.99, 433.11, 424.33, 430.66, 428.8, 427.73, 430.27, 423.24, 433.06, 377.5, 436.29, 316.27, 463.54, -0.007, -0.006, 0.0, 0.007, 0.017, 0.123, 0.266, 
2016-04-17 03:30:20, 31598831,101234, 433.72, 411.99, 433.16, 424.15, 430.72, 428.82, 427.81, 430.3, 423.16, 433.11, 376.77, 436.39, 314.7, 463.67, -0.007, -0.006, 0.0, 0.007, 0.018, 0.125, 0.269, 
2016-04-17 03:40:42, 31111273,101547, 433.87, 411.99, 433.16, 424.08, 430.72, 428.59, 427.76, 430.29, 422.73, 433.07, 371.95, 436.3, 307.12, 461.54, -0.007, -0.006, 0.0, 0.007, 0.019, 0.136, 0.287, 
2016-04-17 03:51:02, 31574646,101359, 433.69, 411.99, 433.13, 424.2, 430.74, 428.66, 427.8, 430.29, 423.13, 433.06, 376.16, 436.31, 314.63, 463.52, -0.007, -0.006, 0.0, 0.007, 0.018, 0.127, 0.27, 
2016-04-17 04:01:27, 32564240,101129, 433.74, 411.99, 433.21, 424.11, 430.75, 428.77, 428.22, 430.29, 424.15, 433.1, 384.3, 436.36, 322.69, 463.6, -0.007, -0.006, 0.0, 0.006, 0.015, 0.108, 0.251, 
2016-04-17 04:11:45, 33271908,93982, 433.76, 411.99, 433.17, 424.71, 430.72, 428.86, 428.16, 430.29, 424.71, 433.08, 389.66, 438.27, 324.39, False, -0.007, -0.006, 0.0, 0.006, 0.014, 0.095, 0.247, 
2016-04-17 04:22:13, 33353717,94302, 433.74, 411.99, 433.16, 423.87, 430.73, 428.83, 428.16, 430.29, 424.75, 433.06, 390.0, 437.88, 324.56, False, -0.007, -0.006, 0.0, 0.006, 0.014, 0.095, 0.246, 
2016-04-17 04:32:40, 33280265,94448, 433.82, 411.99, 433.17, 424.03, 430.73, 428.81, 428.17, 430.29, 424.69, 433.05, 389.65, 437.99, 324.39, False, -0.007, -0.006, 0.0, 0.006, 0.014, 0.095, 0.247, 
2016-04-17 04:43:00, 31479026,94300, 433.89, 411.99, 433.23, 424.89, 430.6, 428.42, 428.03, 430.22, 423.12, 433.06, 375.31, 438.06, 314.38, False, -0.008, -0.006, 0.0, 0.006, 0.017, 0.128, 0.27, 
2016-04-17 04:53:16, 31825281,95352, 433.56, 411.99, 433.15, 423.52, 430.07, 428.21, 427.89, 429.85, 423.28, 431.56, 377.62, 435.94, 316.53, False, -0.008, -0.007, 0.0, 0.005, 0.016, 0.122, 0.264, 
2016-04-17 05:03:34, 33473228,87535, 433.14, 411.99, 432.69, 424.41, 429.91, 428.32, 427.75, 429.93, 423.98, 432.45, 389.69, 446.09, 324.56, False, -0.008, -0.006, 0.0, 0.005, 0.014, 0.094, 0.245, 
2016-04-17 05:14:08, 33809241,87828, 433.27, 411.99, 432.22, 423.76, 429.92, 428.28, 427.74, 429.82, 424.06, 432.42, 393.37, 445.49, 325.28, False, -0.008, -0.005, 0.0, 0.005, 0.014, 0.085, 0.243, 
2016-04-17 05:24:33, 34138559,87660, 433.13, 411.99, 431.83, 423.7, 429.69, 428.2, 427.55, 429.8, 424.1, 432.4, 394.79, 445.52, 325.97, False, -0.008, -0.005, 0.0, 0.005, 0.013, 0.081, 0.241, 
2016-04-17 05:35:00, 33781363,88260, 433.14, 411.99, 431.79, 424.23, 429.47, 428.17, 427.36, 429.75, 423.85, 432.39, 393.11, 444.31, 325.15, False, -0.009, -0.005, 0.0, 0.005, 0.013, 0.085, 0.243, 
2016-04-17 05:45:19, 33631573,87511, 433.32, 411.99, 432.28, 425.17, 429.74, 428.25, 427.64, 429.79, 423.95, 432.39, 389.78, 446.06, 324.88, False, -0.008, -0.006, 0.0, 0.005, 0.013, 0.093, 0.244, 
2016-04-17 05:55:44, 33555089,88020, 433.34, 411.99, 432.28, 425.19, 429.88, 428.28, 427.69, 429.74, 423.91, 432.39, 389.7, 444.88, 324.7, False, -0.008, -0.006, 0.0, 0.005, 0.014, 0.093, 0.245, 
2016-04-17 06:06:02, 34199605,87630, 433.36, 411.99, 432.46, 425.56, 429.67, 428.27, 427.58, 429.73, 424.1, 432.38, 394.86, 445.57, 326.12, False, -0.009, -0.006, 0.0, 0.005, 0.013, 0.081, 0.241, 
2016-04-17 06:16:29, 30645870,87132, 433.3, 411.99, 432.0, 423.81, 429.35, 428.17, 427.47, 429.72, 421.64, 432.38, 363.53, 446.57, 305.64, False, -0.009, -0.006, 0.0, 0.004, 0.018, 0.153, 0.288, 
2016-04-17 06:26:51, 31296563,86625, 433.69, 411.99, 432.81, 425.65, 429.85, 428.2, 427.63, 429.77, 422.36, 432.38, 371.96, 447.43, 307.44, False, -0.009, -0.007, 0.0, 0.005, 0.017, 0.135, 0.285, 
2016-04-17 06:37:12, 31213903,85290, 433.67, 411.99, 432.81, 424.56, 429.78, 428.24, 427.67, 429.77, 422.29, 432.38, 371.84, 450.5, 307.22, False, -0.009, -0.007, 0.0, 0.005, 0.017, 0.135, 0.285, 
2016-04-17 06:47:52, 31358090,85752, 433.66, 411.99, 432.89, 423.84, 429.84, 428.29, 427.69, 429.78, 422.4, 432.4, 372.04, 449.28, 307.6, False, -0.009, -0.007, 0.0, 0.005, 0.017, 0.134, 0.284, 
2016-04-17 06:58:14, 30753418,86464, 433.5, 411.99, 432.58, 423.94, 429.72, 428.11, 427.66, 429.71, 421.78, 432.38, 369.68, 447.57, 305.95, False, -0.009, -0.007, 0.0, 0.005, 0.018, 0.14, 0.288, 
2016-04-17 07:08:28, An exchange was down. This profile is being skipped. Failed exchange = (unable to determine failed exchange.)
2016-04-17 07:19:13, 31015937,85545, 433.65, 411.99, 432.52, 424.68, 430.24, 428.37, 427.88, 429.77, 422.17, 432.39, 371.6, 449.85, 306.72, False, -0.008, -0.005, 0.0, 0.005, 0.019, 0.136, 0.287, 
2016-04-17 07:29:42, 30775665,92465, 433.76, 411.99, 432.6, 424.67, 430.28, 428.4, 427.87, 429.82, 421.94, 432.16, 369.83, 438.15, 306.08, False, -0.008, -0.005, 0.0, 0.006, 0.019, 0.14, 0.289, 
2016-04-17 07:40:17, 29785043,93837, 433.93, 411.99, 433.48, 424.51, 430.53, 429.19, 427.97, 429.87, 420.82, 432.18, 360.88, 437.16, 291.48, False, -0.008, -0.007, 0.0, 0.006, 0.023, 0.162, 0.323, 
2016-04-17 07:50:32, 30864039,93494, 433.75, 411.99, 433.26, 424.64, 430.58, 429.15, 427.99, 429.86, 421.96, 432.17, 370.62, 437.32, 306.33, False, -0.007, -0.006, 0.0, 0.006, 0.02, 0.139, 0.289, 
2016-04-17 08:01:19, 30761570,92576, 434.18, 411.99, 433.46, 424.28, 430.51, 428.52, 427.92, 429.82, 421.95, 432.17, 369.82, 438.22, 306.05, False, -0.009, -0.007, 0.0, 0.006, 0.02, 0.141, 0.289, 
2016-04-17 08:10:58, 30678891,87017, 434.22, 411.99, 432.96, 424.41, 430.25, 429.05, 427.91, 429.81, 421.93, 432.07, 363.72, 446.54, 305.83, False, -0.009, -0.006, 0.0, 0.005, 0.019, 0.155, 0.289, 
2016-04-17 08:21:30, 30394914,80216, 434.38, 411.99, 433.47, 424.37, 430.45, 429.05, 427.97, 429.86, 421.32, 433.23, 363.22, 575.18, 293.31, False, -0.009, -0.007, 0.0, 0.006, 0.021, 0.156, 0.319, 
2016-04-17 08:31:47, 29918993,90732, 434.38, 411.99, 433.38, 424.33, 430.43, 429.04, 427.95, 429.83, 421.05, 432.54, 362.39, 440.57, 291.89, False, -0.009, -0.007, 0.0, 0.006, 0.022, 0.158, 0.322, 
2016-04-17 08:42:21, 30490908,75288, 434.57, 411.99, 433.45, 424.1, 430.32, 429.03, 427.93, 429.83, 421.3, 433.75, 363.37, False, 293.58, False, -0.01, -0.007, 0.0, 0.006, 0.021, 0.156, 0.318, 
2016-04-17 08:53:12, 29710329,81298, 434.59, 411.99, 433.72, 424.12, 430.31, 429.02, 427.89, 429.83, 420.73, 433.09, 360.51, 469.17, 291.23, False, -0.01, -0.008, 0.0, 0.006, 0.022, 0.162, 0.323, 
2016-04-17 09:03:08, 29439333,91575, 434.82, 411.99, 432.92, 425.02, 430.14, 428.94, 427.85, 429.8, 420.27, 432.48, 352.52, 439.43, 290.39, False, -0.011, -0.006, 0.0, 0.005, 0.023, 0.18, 0.325, 
2016-04-17 09:13:46, 29692617,92224, 434.69, 411.99, 432.81, 424.99, 430.16, 428.23, 427.87, 429.77, 420.63, 432.45, 360.32, 438.8, 291.15, False, -0.011, -0.006, 0.0, 0.005, 0.022, 0.162, 0.323, 
2016-04-17 09:24:43, 29577057,93242, 434.66, 411.99, 433.39, 425.07, 429.93, 428.13, 427.76, 429.75, 420.32, 432.44, 352.77, 437.97, 290.8, False, -0.011, -0.008, 0.0, 0.005, 0.022, 0.179, 0.324, 
2016-04-17 09:34:43, 29546924,92633, 434.6, 411.99, 433.5, 424.57, 430.07, 428.11, 427.83, 429.75, 420.34, 432.43, 352.72, 438.71, 290.71, False, -0.011, -0.008, 0.0, 0.005, 0.023, 0.18, 0.324, 
2016-04-17 09:45:37, 30329950,91867, 434.48, 411.99, 433.55, 424.54, 430.21, 428.17, 427.88, 429.82, 421.24, 432.46, 363.07, 439.26, 293.1, False, -0.01, -0.008, 0.0, 0.005, 0.021, 0.156, 0.319, 
2016-04-17 09:55:23, 29680123,92668, 433.58, 411.99, 432.44, 424.18, 429.8, 428.07, 427.78, 429.75, 420.61, 432.45, 360.22, 438.67, 291.12, False, -0.009, -0.006, 0.0, 0.005, 0.021, 0.162, 0.323, 
2016-04-17 10:06:00, 31025561,92765, 433.86, 411.99, 432.31, 424.28, 429.78, 427.98, 427.74, 429.63, 422.09, 432.04, 371.57, 438.36, 306.72, False, -0.009, -0.006, 0.0, 0.005, 0.018, 0.135, 0.286, 
2016-04-17 10:16:10, 30429748,91538, 434.11, 411.99, 433.26, 424.03, 429.91, 428.07, 427.8, 429.68, 421.22, 432.41, 363.22, 439.15, 293.37, False, -0.01, -0.008, 0.0, 0.005, 0.02, 0.155, 0.318, 
2016-04-17 10:26:15, 29527742,92055, 433.54, 411.99, 432.58, 423.42, 429.65, 427.85, 427.72, 429.6, 420.26, 432.04, 352.63, 438.56, 290.62, False, -0.009, -0.007, 0.0, 0.004, 0.022, 0.179, 0.324, 
2016-04-17 10:36:45, 30404476,92262, 433.62, 411.99, 432.72, 423.81, 429.75, 427.92, 427.72, 429.6, 421.14, 432.06, 363.14, 438.37, 293.28, False, -0.009, -0.007, 0.0, 0.005, 0.02, 0.155, 0.318, 
2016-04-17 10:47:21, 30646884,92439, 433.34, 411.99, 432.66, 424.68, 429.67, 427.99, 427.64, 429.6, 421.68, 432.05, 363.56, 438.38, 305.67, False, -0.009, -0.007, 0.0, 0.005, 0.019, 0.154, 0.289, 
2016-04-17 10:57:36, 30659954,92785, 433.3, 411.99, 432.71, 424.7, 429.59, 427.94, 427.65, 429.6, 421.7, 432.01, 363.58, 438.36, 305.7, False, -0.009, -0.007, 0.0, 0.005, 0.018, 0.154, 0.288, 
2016-04-17 11:08:01, 30767198,91397, 433.32, 411.99, 432.48, 424.19, 429.93, 428.06, 427.79, 429.67, 421.89, 432.42, 369.79, 439.29, 306.04, False, -0.008, -0.006, 0.0, 0.005, 0.019, 0.14, 0.288, 
2016-04-17 11:18:15, 30405665,91802, 433.21, 411.99, 432.35, 424.05, 429.87, 428.09, 427.7, 429.66, 421.15, 432.09, 363.13, 438.83, 293.27, False, -0.008, -0.006, 0.0, 0.005, 0.02, 0.155, 0.318, 
2016-04-17 11:28:30, 30426672,91645, 433.45, 411.99, 432.11, 424.33, 429.74, 428.12, 427.71, 429.67, 421.14, 432.14, 363.18, 439.02, 293.35, False, -0.009, -0.006, 0.0, 0.005, 0.02, 0.155, 0.317, 
2016-04-17 11:39:04, 29850115,91926, 433.27, 411.99, 431.97, 423.91, 429.69, 428.05, 427.66, 429.63, 420.81, 432.1, 361.55, 438.65, 291.64, False, -0.008, -0.005, 0.0, 0.005, 0.021, 0.159, 0.321, 
2016-04-17 11:49:57, 25200226,92153, 433.35, 411.99, 431.91, 424.09, 429.32, 427.81, 427.42, 429.58, 407.55, 432.03, 301.16, 438.44, 251.71, False, -0.009, -0.006, 0.0, 0.004, 0.051, 0.299, 0.414, 
2016-04-17 12:00:10, 27982195,92905, 433.99, 411.99, 432.0, 423.29, 429.28, 427.87, 427.42, 429.56, 416.9, 431.99, 341.4, 437.85, 277.02, False, -0.011, -0.006, 0.0, 0.004, 0.029, 0.205, 0.355, 
2016-04-17 12:11:09, 27617114,91482, 433.88, 411.99, 432.0, 423.36, 429.28, 427.7, 427.41, 429.57, 416.09, 431.99, 340.47, 438.78, 275.79, False, -0.011, -0.006, 0.0, 0.004, 0.031, 0.207, 0.358, 
2016-04-17 12:21:16, 25433981,91777, 434.02, 411.99, 432.93, 423.06, 429.56, 427.76, 427.49, 429.56, 408.0, 431.97, 301.97, 438.66, 253.29, False, -0.01, -0.008, 0.0, 0.005, 0.05, 0.297, 0.41, 
2016-04-17 12:30:55, 31104930,91132, 433.42, 411.99, 431.99, 423.18, 429.58, 428.07, 427.49, 429.6, 422.01, 432.02, 371.58, 439.26, 306.87, False, -0.009, -0.006, 0.0, 0.005, 0.018, 0.135, 0.286, 
2016-04-17 12:41:38, 31517404,91298, 433.41, 411.99, 432.8, 423.14, 429.73, 427.8, 427.57, 429.57, 422.42, 431.99, 375.7, 439.0, 314.23, False, -0.009, -0.007, 0.0, 0.005, 0.017, 0.126, 0.269, 
2016-04-17 12:52:19, 31254127,90737, 433.46, 411.99, 433.18, 424.02, 429.86, 427.87, 427.63, 429.63, 422.11, 432.06, 371.81, 439.86, 307.27, False, -0.008, -0.008, 0.0, 0.005, 0.018, 0.135, 0.285, 
2016-04-17 13:03:02, 31224221,90948, 432.19, 411.99, 430.93, 422.81, 429.42, 427.68, 427.52, 429.56, 422.13, 432.03, 371.76, 439.67, 307.19, False, -0.006, -0.004, 0.0, 0.004, 0.017, 0.134, 0.285, 
2016-04-17 13:13:39, 31364939,90717, 432.1, 411.99, 430.85, 423.24, 429.25, 427.52, 427.43, 429.29, 422.17, 431.96, 371.92, 439.92, 307.54, False, -0.007, -0.004, 0.0, 0.004, 0.016, 0.134, 0.284, 
2016-04-17 13:24:27, 31361148,90399, 431.94, 411.99, 430.91, 423.21, 429.29, 427.61, 427.42, 429.52, 422.17, 431.99, 371.93, 440.2, 307.53, False, -0.006, -0.004, 0.0, 0.004, 0.017, 0.134, 0.284, 
2016-04-17 13:34:58, 31957092,89145, 431.75, 411.99, 430.44, 422.67, 428.31, 427.05, 426.77, 429.42, 422.04, 431.1, 377.04, 441.66, 319.26, False, -0.008, -0.005, 0.0, 0.004, 0.015, 0.12, 0.255, 
2016-04-17 13:45:29, 32385613,85405, 431.03, 411.99, 430.2, 422.2, 428.38, 426.72, 426.84, 429.2, 422.46, 431.23, 377.67, 449.15, 321.66, False, -0.006, -0.004, 0.0, 0.004, 0.014, 0.118, 0.249, 
2016-04-17 13:56:17, 29937050,85830, 430.76, 411.99, 430.18, 422.73, 428.36, 426.52, 426.72, 429.01, 420.08, 431.19, 361.84, 448.04, 291.58, False, -0.006, -0.004, 0.0, 0.004, 0.019, 0.155, 0.319, 
2016-04-17 14:06:55, 26980597,86564, 430.03, 411.99, 429.73, 423.11, 428.24, 426.31, 426.62, 428.93, 414.06, 431.14, 331.89, 446.48, 269.5, False, -0.004, -0.003, 0.0, 0.004, 0.033, 0.225, 0.371, 
2016-04-17 14:16:51, 24647683,83910, 430.52, 411.99, 429.95, 422.57, 428.59, 426.63, 426.16, 429.57, 403.82, 431.31, 299.04, 453.98, 245.62, False, -0.005, -0.003, 0.0, 0.006, 0.058, 0.302, 0.427, 
2016-04-17 14:27:37, 24892740,86831, 431.11, 411.99, 430.34, 422.94, 428.88, 426.98, 426.77, 429.73, 405.6, 431.12, 299.94, 445.95, 247.8, False, -0.005, -0.003, 0.0, 0.005, 0.054, 0.301, 0.422, 
2016-04-17 14:37:41, 26944441,88138, 431.52, 411.99, 430.62, 424.14, 428.83, 426.96, 426.97, 429.44, 413.99, 431.06, 331.81, 443.68, 264.12, False, -0.006, -0.004, 0.0, 0.004, 0.035, 0.226, 0.384, 
2016-04-17 14:47:27, 29381889,87479, 431.24, 411.99, 430.58, 424.34, 429.03, 426.84, 426.63, 429.42, 419.48, 431.04, 351.99, 444.57, 289.94, False, -0.005, -0.004, 0.0, 0.006, 0.022, 0.18, 0.324, 
2016-04-17 14:58:06, 24217347,86320, 431.53, 411.99, 430.73, 424.39, 428.99, 426.89, 426.64, 429.51, 401.41, 431.09, 297.51, 447.81, 238.56, False, -0.006, -0.004, 0.0, 0.005, 0.064, 0.306, 0.444, 
2016-04-17 15:08:30, 25416685,86668, 431.38, 411.99, 430.49, 422.72, 428.86, 426.63, 426.53, 429.39, 407.63, 431.04, 301.76, 445.95, 253.12, False, -0.006, -0.004, 0.0, 0.005, 0.05, 0.296, 0.41, 
2016-04-17 15:19:27, 24202537,87544, 430.51, 411.99, 429.97, 422.95, 428.73, 426.5, 426.53, 429.31, 401.32, 430.98, 297.42, 444.41, 238.47, False, -0.004, -0.003, 0.0, 0.005, 0.064, 0.306, 0.444, 
2016-04-17 15:30:03, 25604231,88588, 430.52, 411.99, 430.07, 422.97, 428.78, 426.55, 426.48, 429.27, 409.09, 430.93, 302.39, 441.8, 253.86, False, -0.004, -0.003, 0.0, 0.005, 0.046, 0.295, 0.408, 
2016-04-17 15:40:55, 31824455,88973, 430.74, 411.99, 430.27, 422.48, 428.9, 426.37, 426.48, 429.26, 422.01, 430.92, 376.94, 441.05, 317.69, False, -0.004, -0.003, 0.0, 0.006, 0.016, 0.121, 0.259, 
2016-04-17 15:51:04, 25274409,88294, 431.12, 411.99, 430.18, 422.05, 428.36, 426.33, 425.94, 429.21, 407.34, 430.91, 301.19, 442.53, 252.49, False, -0.006, -0.004, 0.0, 0.006, 0.049, 0.297, 0.411, 
2016-04-17 16:01:14, 24212537,88309, 431.1, 411.99, 430.49, 423.06, 428.79, 426.46, 426.34, 429.33, 401.77, 430.98, 297.44, 442.41, 238.5, False, -0.005, -0.004, 0.0, 0.006, 0.063, 0.306, 0.444, 
2016-04-17 16:11:21, 25974886,89029, 430.98, 411.99, 430.16, 422.18, 428.34, 426.33, 426.14, 429.18, 410.52, 430.89, 323.27, 440.96, 255.25, False, -0.006, -0.004, 0.0, 0.005, 0.042, 0.245, 0.404, 
2016-04-17 16:21:32, 31533393,88235, 430.89, 411.99, 430.13, 422.89, 428.33, 426.24, 426.11, 429.22, 421.6, 430.91, 375.9, 442.35, 313.95, False, -0.006, -0.004, 0.0, 0.005, 0.016, 0.122, 0.267, 
2016-04-17 16:31:41, 32463624,93507, 431.03, 411.99, 430.34, 422.16, 428.3, 426.3, 426.18, 428.8, 422.32, 430.57, 383.17, 435.61, 321.77, False, -0.006, -0.005, 0.0, 0.005, 0.014, 0.105, 0.249, 
2016-04-17 16:41:32, 31860439,92594, 431.23, 411.99, 430.37, 422.88, 428.31, 426.31, 426.07, 428.82, 421.85, 430.6, 376.89, 436.69, 317.7, False, -0.007, -0.005, 0.0, 0.005, 0.015, 0.12, 0.258, 
2016-04-17 16:52:14, 31849695,93551, 431.25, 411.99, 430.31, 422.81, 428.33, 426.42, 426.07, 428.78, 421.85, 430.56, 376.87, 435.53, 317.67, False, -0.007, -0.005, 0.0, 0.005, 0.015, 0.12, 0.258, 
2016-04-17 17:02:43, 32066085,93340, 431.28, 411.99, 430.26, 422.84, 428.31, 426.39, 426.17, 428.75, 422.05, 430.56, 377.17, 435.7, 320.35, False, -0.007, -0.005, 0.0, 0.005, 0.015, 0.119, 0.252, 
2016-04-17 17:13:12, 31320979,92590, 430.91, 411.99, 430.05, 422.8, 428.26, 426.29, 426.04, 428.73, 421.47, 430.53, 371.48, 436.56, 307.17, False, -0.006, -0.004, 0.0, 0.005, 0.016, 0.133, 0.283, 
2016-04-17 17:23:47, 30800644,92442, 430.83, 411.99, 430.01, 422.18, 428.23, 426.26, 426.04, 428.67, 420.68, 430.52, 369.74, 436.48, 305.64, False, -0.006, -0.004, 0.0, 0.005, 0.018, 0.137, 0.286, 
2016-04-17 17:34:33, 30186125,81188, 430.98, 411.99, 430.34, 423.91, 428.31, 425.62, 425.89, 428.65, 420.04, 430.96, 362.11, 468.05, 292.22, False, -0.006, -0.005, 0.0, 0.006, 0.019, 0.155, 0.318, 
2016-04-17 17:45:08, 31175670,93063, 431.27, 411.99, 430.79, 423.91, 428.34, 425.9, 425.64, 428.47, 420.99, 429.97, 371.06, 435.72, 306.65, False, -0.007, -0.006, 0.0, 0.006, 0.017, 0.134, 0.284, 
2016-04-17 17:55:59, 31461089,74937, 431.28, 411.99, 430.76, 423.93, 428.35, 425.41, 425.36, 427.85, 420.83, 431.11, 374.71, False, 313.47, False, -0.007, -0.006, 0.0, 0.007, 0.018, 0.125, 0.268, 
2016-04-17 18:06:11, 24927706,70069, 430.32, 411.99, 429.23, 421.17, 426.8, 424.94, 424.32, 427.75, 405.01, 432.64, 299.55, False, 247.59, False, -0.008, -0.006, 0.0, 0.006, 0.051, 0.298, 0.42, 
2016-04-17 18:16:12, 30724271,71828, 430.38, 411.99, 429.76, 421.45, 427.08, 425.59, 424.16, 427.88, 419.69, 431.87, 369.06, False, 305.09, False, -0.008, -0.006, 0.0, 0.007, 0.017, 0.136, 0.286, 
2016-04-17 18:26:14, 25547236,75347, 429.76, 411.99, 429.0, 421.37, 426.28, 424.99, 423.94, 427.26, 407.63, 430.66, 301.56, False, 253.18, False, -0.008, -0.006, 0.0, 0.005, 0.044, 0.293, 0.406, 
2016-04-17 18:37:00, 26590279,75670, 430.51, 411.99, 429.64, 421.49, 426.92, 425.16, 424.24, 427.38, 411.38, 429.95, 329.96, False, 262.24, False, -0.008, -0.006, 0.0, 0.006, 0.036, 0.227, 0.386, 
2016-04-17 18:46:46, 24796609,69352, 430.71, 411.99, 429.91, 421.52, 427.09, 425.34, 424.19, 427.63, 404.07, 433.0, 298.95, False, 246.95, False, -0.008, -0.007, 0.0, 0.007, 0.054, 0.3, 0.422, 
2016-04-17 18:57:29, 27890391,75477, 430.74, 411.99, 429.68, 421.52, 427.05, 425.43, 424.05, 427.86, 415.02, 431.18, 340.24, False, 276.1, False, -0.009, -0.006, 0.0, 0.007, 0.028, 0.203, 0.353, 
2016-04-17 19:08:11, 24463649,77335, 431.02, 411.99, 430.02, 421.65, 427.14, 425.49, 424.29, 427.77, 402.2, 430.03, 297.75, False, 244.42, False, -0.009, -0.007, 0.0, 0.007, 0.058, 0.303, 0.428, 
2016-04-17 19:18:32, 26669475,76788, 430.76, 411.99, 429.71, 421.6, 427.04, 425.28, 424.12, 427.78, 411.75, 430.07, 330.28, False, 262.6, False, -0.009, -0.006, 0.0, 0.007, 0.036, 0.227, 0.385, 
2016-04-17 19:28:42, 25803209,77293, 430.95, 411.99, 430.02, 421.63, 427.13, 425.45, 424.22, 427.9, 408.82, 430.05, 321.51, False, 254.2, False, -0.009, -0.007, 0.0, 0.007, 0.043, 0.247, 0.405, 
2016-04-17 19:38:58, 28579208,80136, 431.04, 411.99, 429.84, 421.71, 427.38, 425.53, 424.4, 427.87, 416.44, 429.89, 349.37, 572.79, 283.91, False, -0.009, -0.006, 0.0, 0.007, 0.026, 0.183, 0.336, 
2016-04-17 19:48:58, 25568076,69065, 430.98, 411.99, 429.92, 422.19, 427.48, 425.63, 424.53, 428.05, 407.92, 433.55, 301.69, False, 253.3, False, -0.008, -0.006, 0.0, 0.007, 0.046, 0.294, 0.407, 
2016-04-17 19:58:59, 29102658,74968, 431.43, 411.99, 430.4, 422.16, 427.57, 425.64, 424.41, 428.17, 417.38, 431.75, 350.51, False, 288.47, False, -0.009, -0.007, 0.0, 0.007, 0.024, 0.18, 0.325, 
2016-04-17 20:09:07, 28895746,83623, 430.87, 411.99, 429.71, 422.11, 427.27, 425.46, 424.22, 427.92, 417.35, 429.7, 350.24, 452.93, 287.93, False, -0.008, -0.006, 0.0, 0.007, 0.023, 0.18, 0.326, 
2016-04-17 20:19:33, 33899702,82377, 430.98, 411.99, 430.08, 422.1, 427.06, 425.5, 424.37, 428.24, 421.66, 429.79, 393.12, 458.39, 324.51, False, -0.009, -0.007, 0.0, 0.006, 0.013, 0.079, 0.24, 
2016-04-17 20:29:51, 35118224,67449, 431.09, 411.99, 430.37, 422.08, 427.61, 425.41, 424.56, 427.94, 421.77, 433.81, 399.78, False, 348.61, False, -0.008, -0.006, 0.0, 0.007, 0.014, 0.065, 0.185, 
2016-04-17 20:39:46, 34314286,70600, 431.15, 411.99, 430.39, 422.06, 427.79, 425.41, 424.59, 428.03, 421.71, 432.3, 395.78, False, 342.28, False, -0.008, -0.006, 0.0, 0.007, 0.014, 0.075, 0.2, 
2016-04-17 20:51:01, 34191096,77584, 431.23, 411.99, 430.58, 423.56, 427.74, 425.43, 424.72, 428.06, 421.66, 430.41, 394.5, False, 341.09, False, -0.008, -0.007, 0.0, 0.007, 0.014, 0.078, 0.203, 
2016-04-17 21:01:23, 35448880,79299, 431.28, 411.99, 430.99, 423.57, 428.35, 425.6, 425.1, 428.46, 422.16, 430.3, 402.58, False, 349.25, False, -0.007, -0.006, 0.0, 0.008, 0.014, 0.06, 0.185, 
2016-04-17 21:11:48, 35509688,78226, 431.09, 411.99, 430.34, 423.58, 428.09, 425.57, 425.09, 428.34, 422.07, 430.46, 402.6, False, 352.24, False, -0.007, -0.005, 0.0, 0.007, 0.014, 0.06, 0.177, 
2016-04-17 21:21:54, 35387542,76473, 430.93, 411.99, 430.52, 423.57, 428.05, 425.6, 425.08, 428.36, 422.2, 430.68, 402.45, False, 349.19, False, -0.007, -0.006, 0.0, 0.007, 0.014, 0.06, 0.184, 
2016-04-17 21:31:59, 35254933,77393, 430.91, 411.99, 430.51, 423.55, 428.06, 425.57, 425.06, 428.34, 422.08, 430.53, 401.68, False, 348.91, False, -0.007, -0.006, 0.0, 0.007, 0.014, 0.062, 0.185, 
2016-04-17 21:42:41, 34877743,88008, 430.74, 411.99, 430.23, 423.56, 428.08, 425.56, 425.18, 428.77, 421.98, 430.18, 399.55, 442.63, 345.12, False, -0.006, -0.005, 0.0, 0.007, 0.014, 0.067, 0.194, 
